commercial_id,title,nice_class,description,year,lustrum,duration_in_seconds,source,has_been_transcribed,palette_extracted
dca5fca7f52e4594818ebd6b75c5be05_030,Chivas Brothers Chivas Regal sogg. Regalo,33,"Uno degli innumerevoli commercial Chivas, sempre con gli stessi clichè: protagonisti sono personaggi benestanti, che fanno la bella vita, e che nel caso specifico hanno comperato il regalo ideale per un loro amico. Ovviamente una bottiglia di Chivas, “prestigioso da regalare e raffinato da offrire”.",1984,1980_1984,31.0,Spot 80,True,True
e08f25374402418f887b893653e2b6ea_030,Beretta Salumi,29,"Pranzo a tempo di samba per questo spot dei salumi Beretta, azienda nata nel 1812 e tutt’oggi leader nel settore industriale alimentare italiano.",1984,1980_1984,31.0,Spot 80,True,True
d696fdb72cca44dea8ee595443bd565d_010,Barilla Mulino Bianco Raccolta Punti Tovaglia,30,"Brevissimo spot della tovaglia regalo del Mulino Bianco, che si poteva ottenere completando l’album (che album?) allegato al TV Sorrisi e Canzoni.",1984,1980_1984,8.0,Spot 80,True,True
d7744285d1ca4f15a4acbbb5662c2410_045,Ramazzotti Glen Grant Sogg. Michele Bendato,33,"E sì, Michele non si smentisce mai. Questa volta anche bendato, tra vari tipi di whisky riesce a trovare il colore chiaro e il gusto pulito di Glen Grant.",1984,1980_1984,37.0,Spot 80,True,True
bee0a8c0a5a24f5fb35acc87c788deb3_030,Henkel Vernel 3 Con Ferruccio Amendola,3,"Il grande Ferruccio Amendola stavolta tende un “agguato” ad una casalinga disperata d’antan appena uscita da un supermercato, per offrirle il nuovo Vernel tre volte più concentrato in cambio di quello vecchio, dalla confezione più ingombrante. Inutile dire che ora la casalinga…non è più disperata!",1984,1980_1984,32.0,Spot 80,True,True
c1c50982a3764fb08b47a315f8b9d7c6_045,Nabisco Brands Oro Saiwa Biscotti,30,"Un serissimo “esperto” ci porta a bordo di un elicottero dietro le quinte della produzione dei famosi biscotti di casa Saiwa, fatti secondo una serie di precise regole che ci vengono elencate via via e poi ricapitolate a mo’ di tavola dei comandamenti. Celeberrimo il jingle finale.",1984,1980_1984,34.0,Spot 80,True,True
ca40d5bbbc03481ab3f97e98d69ba1d8_015,J&B Scotch Whisky,33,Un grande tappo rosso con il logo del whisky e una donna con fare seducente che si struscia su di esso e lo abbraccia. Jingle “ficcante”.,1984,1980_1984,17.0,Spot 80,True,True
bc78009a1f224b69bb1e1a630d0303e1_030,Apple Computer Macintosh,9,"Presentato nel 1984 dalla Apple, il Macintosh arriva in Italia l’anno successivo dove, come nel resto del mondo, si impone da subito come uno tra i più performanti e completi personal computer sul mercato: un successo destinato a durare più di un ventennio in tutte le sue incarnazioni successive. Questo è lo spot con cui il Mac venne lanciato nel nostro paese, dove la voce fuori campo annuncia una “macchina” molto potente, mentre si vede quella che pare proprio essere un’auto sportiva coperta da un panno, mentre invece si scopre essere… un mouse, strumento che proprio a partire dal Macintosh rivoluzionerà l’uso del computer e diverrà componente fondamentale di ogni pc. Per i fan dell’informatica e in particolare della Apple questo spot è un vero e proprio pezzo da collezione!",1984,1980_1984,31.0,Spot 80,True,True
a903172e136d40b4ab5cd5860b3e9ae5_010,Coca-Cola Sogg. Panino,32,"Questo spot fa parte di una serie di pubblicità molto brevi della COCA-COLA in cui la bibita è protagonista di diverse situazioni. Il testo del jingle è esplicativo: “Il panino lo sa, con COCA-COLA è il massimo, è di più, COCA-COLA di più!”",1984,1980_1984,8.0,Spot 80,True,True
bd855344e14b4a1f9764ce686b93d54a_030,Opel Rekord Cd,12,"Rekord Cd farebbe pensare ad un impianto Hi-Fi; si tratta invece di una vettura di casa Opel, che ne interruppe la produzione nel 1986 per lasciare spazio alla serie Omega. Regia e montaggio di qualità per lo spot: il bowling come metafora della supremazia della Rekord Cd “palla” rispetto alle altre auto “birilli”.",1984,1980_1984,32.0,Spot 80,True,True
cb2097e6f34a48d99c1eaa8e0e832f54_015,Benetton Abbigliamento,25,"Spot di 15 secondi molto semplice: tanti ragazzi e ragazze di diverse nazionalità saltano, più o meno tutti insieme. Jingle in pieno stile anni 80 e prima apparizione per lo slogan “padre” del marchio usato negli anni successivi dall’azienda: infatti, da “Tutti i colori del mondo” sarebbe nato il celebre “United Colors of Benetton”, primo caso in cui uno slogan diventa marchio aziendale.",1984,1980_1984,15.0,Spot 80,True,True
900ec5c8ead84d91961544cb5f50c19e_015,Tahiti Bagno Schiuma,3,"Una bella ragazza in una vasca da bagno trasparente (!), immersa nel caldo paesaggio di un paradiso tropicale per lo spot del bagnoschiuma Tahiti.",1984,1980_1984,16.0,Spot 80,True,True
a2c572f50bee44599d3e9de1b7d11640_045,Farmagan Mini Linea Dott.Ssa Tirone,5,"Vero tormentone della pubblicità anni ’80, oggetto di numerosi riferimenti negli sketch dei vari programmi comici dell’epoca (Drive In su tutti), la dottoressa Alma Tirone impazzava sulle reti private con gli spot dei prodotti dietetici Mini Linea. Eccone uno dei primi, risalente alla primavera 1984.",1984,1980_1984,36.0,Spot 80,True,True
894431382fd04baf9627d8302e941298_030,Barilla Mulino Bianco Tegolino Con Il Piccolo Mugnaio Bianco,30,"Tra i personaggi pubblicitari più amati dai bambini degli anni ’80, il piccolo mugnaio bianco occuperebbe sicuramente il suo bel posticino nella top ten. I suoi divertenti e sfortunati tentativi di farsi notare dall’amata Clementina a suon di merendine del Mulino Bianco, in questo caso con il Tegolino, rimangono ancora oggi un ottimo esempio di come si possa fare reclame televisiva in modo sempre garbato e originale, senza dover ricorrere per forza a volgarità gratuite o patetici stereotipi.",1984,1980_1984,32.0,Spot 80,True,True
82fedcb2098b4e059e94e0c2aa5d3f18_030,Lines Svelto Pannolini Con Elastici,5,"Spot del pannolino Svelto della Lines dotato di elastici, accessorio all’epoca aggiunto da poco.",1984,1980_1984,32.0,Spot 80,True,True
8e6fbaeb769348da96f2130067097648_030,Galileo Lenti Visive,9,"Spot molto naturalista per le lenti a contatto Galileo, con immagini di anatre che sguazzano felici in un limpido acquitrino (cacciatori permettendo!).",1984,1980_1984,30.0,Spot 80,True,True
7a1e99437acc484d96bb93c5a7749a4f_045,Fiat Regata,12,"La seconda campagna pubblicitaria per la Fiat Regata, prodotta a partire dal 1983, consisteva in brevi short spot che invitavano gli spettatori ad “uscire in Regata” mostrando alcuni dei tanti pregi di questa autovettura.",1984,1980_1984,34.0,Spot 80,True,True
7f6bef35d91c46f7bc1bc39ade7ff9f1_045,Annabella Pellicceria Regia Franco Zeffirelli,18,Versione originale dello spot delle pelliccerie Annabella diretto da Franco Zeffirelli. La versione rieditata del 1988 la potete trovare qui: http://www.spot80.it/spot/f-lli-ravizza-pelliccerie-annabella-regia-zeffirelli-1988,1984,1980_1984,49.0,Spot 80,True,True
78d91edad752464aafe5eeaf26a8bdf2_045,Peroni Nastro Azzurro Birra,32,"Nastro Azzurro, la birra italiana, nel 1984 era partner e sponsor di Azzurra, la prima imbarcazione italiana a partecipare alla Coppa America nel 1983.",1984,1980_1984,33.0,Spot 80,True,True
5c50f2ae6e8f46ae99f68407306309ee_015,Sanpellegrino Bitter,32,"Sulle note riarrangiate di When the Saints Go Marching In, alcuni ragazzi sciano e presentano le bottigliette di Sanpellegrino Bitter. Sì, perchè forse non tutti sanno che nella prima metà degli anni 80 quello che oggi chiamiamo Sanbittèr aveva il nome molto più difficile da ricordare di “Sanpellegrino Bitter”…",1984,1980_1984,16.0,Spot 80,True,True
7914efbc11b0493eb047196827f79ca0_015,The Lipton Con Umberto Orsini,30,"Già presente sulle pagine di Tecatà come testimonial del dentifricio Colgate, ritroviamo qui il grande attore Umberto Orsini reclamizzare il the Lipton, in uno degli spot della serie “persone speciali”.",1984,1980_1984,17.0,Spot 80,True,True
84c51272d9f94a339cbb41de64b06e7f_045,Henkel Dixan,3,"Per pubblicizzare il nuovo fustone del Dixan vengono scelti due personaggi storici: uno è Enza Sampò, che è stata per anni testimonial del detersivo, l’altro è la signora Rosanna Cavigli Giannini di Arezzo che ha avuto il suo quarto d’ora di gloria per un incredibile parto che le ha fatto mettere al mondo la bellezza di SEI GEMELLI!!! Immaginate la confusione nel doverli riconoscere…:-)",1984,1980_1984,34.0,Spot 80,True,True
5462eed6df6f46ada685ab57e01f6d38_015,Citroen Visa 950,12,"All’inizio sembra una reclame di arredo salotti, con tutte quelle poltrone arancioni in bella mostra. Invece, sorpresona, è lo spot della Citroën Visa 950, perciò quelle poltrone servono a simboleggiare il piacevole comfort che si prova all’interno dell’abitacolo. Ma che menti diaboliche, questi pubblicitari anni ’80, non trovate!?",1984,1980_1984,17.0,Spot 80,True,True
5ab2d1f0f0164d918827a90586809a93_030,Misura Dolcificante,5,"Gli “spot nostalgia” hanno sempre una certa presa sul pubblico: possiamo vederne qui un esempio, nel quale assistiamo a 25 anni di vita di un consumatore di dolcificante Misura, il quale, grazie al suddetto prodotto, può tenere a bada l’età che avanza.",1984,1980_1984,30.0,Spot 80,True,True
4df769bc827a44f89ac288a3661fe9ce_045,Bayer Lasonil,5,"Un classico degli anni 80… ripreso anche di recente negli anni 2000. Il tir Lasonil che viaggia senza sosta per portare sollievo a chi si fa male… colonna sonora storica, il jingle “Lungo la strada” appositamente realizzato per Lasonil.",1984,1980_1984,33.0,Spot 80,True,True
4738058c99154bafa99b9cdca1f30be4_010,Ica Crik Crok Puff Concorso Commodore,29,"Non certo uno “spottone”, ma degno di nota per il prodotto che pubblicizza, ovvero le famose palline di mais al formaggio Puff, e per il concorso abbinato che permetteva di vincere un (all’epoca) eccezionale computer Commodore Vic20.",1984,1980_1984,8.0,Spot 80,True,True
4fe950da6ca247c1b7678bc1ca8c7982_030,Courreges In Blue Profumo,3,"Una bella bionda che passa con la sua auto, poi fa retromarcia, ammicca e passa di nuovo avanti, per poi infine fermarsi davanti al mare ad aspettare il suo fortunato corteggiatore, in questo spot un po’ “criptico” del profumo Courrèges.",1984,1980_1984,29.0,Spot 80,True,True
5cda610f1ded48368feb4b4860c9066a_030,Colussi Gran Turchese Biscotti Sogg. Bambina,30,"Prima del celebre spot con i biscotti animati (che trovate nella sezione ‘1989’), a pubblicizzare il Gran Turchese c’era questa tenera bambina che, per giustificarsi con la mamma della sua golosità, s’inventa una balla megagalattica!",1984,1980_1984,22.0,Spot 80,True,True
3aaa64bc295b44719044dacfd4a6fd98_045,Kodak Fotodisco Macchina Fotografica,9,"Uno spot scattante, fatto tutto di foto montate e animate e un jingle ritmato per lanciare la prima macchina fotografica in grado di registrare foto su dischi anziché su rullini.",1984,1980_1984,34.0,Spot 80,True,True
3df7889dbcb24989aef1b51ea8119210_030,Cote D’Or Cioccolato,30,"Un sedicente professore francese ci rivela la sua ultima scoperta: nientepopodimeno che…il cioccolato! Ma perché il nostro “professore” traballa così vistosamente? Semplice: perché sta cavalcando un bell’elefante, che è anche il simbolo di Cote d’Or, l’unico, secondo lo spot, vero cioccolato “doc”!",1984,1980_1984,33.0,Spot 80,True,True
395e8404a8d6461989ff2be040fcf8df_030,Panigal Sole Blu Detersivo,3,"Il supereroe di Sole Blu arriva in aiuto della casalinga e la aiuta a combattere le macchie! Uno spot ultra anni 80, in particolare ricorda gli anime sui robot…(ma forse è solo una mia impressione)",1984,1980_1984,22.0,Spot 80,True,True
36cb508bc6af48738602823fe40095f5_030,Alfa Romeo Arna,12,"Per gli appassionati di auto ma anche per tutti coloro che mi hanno chiesto spot dell’Arna. Premetto che quasi sicuramente non è lo spot che tutti mi avete chiesto, ma per ora dalle nostre ricerche non è spuntato altro! C’è comunque lo storico slogan: “Arna, e sei subito Alfista”.",1984,1980_1984,32.0,Spot 80,True,True
3a81013b30394377b634c840543b0b31_045,Five Viaggi Crociera Love Boat,39,"Negli anni ’80 il gruppo del “Cavaliere” era presente in parecchi settori, non solo televisivo ed edilizio, ma anche in quello dei viaggi: ecco una delle proposte Five Viaggi, una crociera che faceva rivivere le atmosfere di sogno della storica serie “Love Boat”.",1984,1980_1984,35.0,Spot 80,True,True
4c5438238e964af19643a0477498a4cd_030,Four Roses Distillery Four Roses American Bourbon Whisky,33,"Sulle note di un motivo vagamente ispirato a Everybody’s Talking di Harry Nilsson, si racconta la storia di una serata tra amici in cui l’ospite porta con sè una bottiglia di Four Roses – American Bourbon Whisky per rendere la serata ancora più speciale. È rimasto celebre il gesto finale in cui i due amici si battono le mani l’un con l’altro, gesto ripreso nei follow-up di questo spot.",1984,1980_1984,36.0,Spot 80,True,True
30a3acf0a2034b4686b4f6a9d0f75c2e_030,Piaggio Vespa Px 125E Serie Arcobaleno,12,"Due luci pulsano nel buio, è un’astronave? Ma no, è una nuova Vespa serie Arcobaleno! Questo è lo spot che presenta la nuova serie, introdotta nell’83, del glorioso scooter di casa Piaggio.",1984,1980_1984,31.0,Spot 80,True,True
277e1870ac39487983ce5db9fb82759a_045,Hyundai Pony Automobile,12,"La Hyundai Pony è stata un’automobile prodotta dalla casa automobilistica sudcoreana Hyundai in due serie, la prima del 1975 e la seconda dal1982 , fino al 1988 (la produzione è però proseguita fino al 1990 in Corea del Sud). Nel 1994 il nome Pony venne definitivamente pensionato e messo in vendita il nuovo modello, la Accent.",1984,1980_1984,34.0,Spot 80,True,True
31a9f465502a4787a13fe7f84be004c7_045,Yomo Yogurt Alla Banana,29,"Spot molto rilassante ed “esotico” per lo yogurt Yomo gusto banana, con il refrain finale “felici di piacervi”, molto in voga in quel periodo.",1984,1980_1984,33.0,Spot 80,True,True
38792ee9b8a5496080924449601191eb_045,Fiseldem 100Gradi,7,"Il diavolo dello sporco, un personaggio simbolo di un’epoca per un prodotto simbolo di un’epoca, l’idropulitore Fiseldem 100GRADI i cui vari spot passavano a tappeto su tutte le reti a metà anni ’80. Quello che vi presentiamo è il primo spot legato a questo soggetto, degli inizi del 1984.",1984,1980_1984,35.0,Spot 80,True,True
c1b5bc982cfa4dde8c050cea2963a1c3_060,Svelto Concentrato,3,"Spot un po’ malizioso del detersivo piatti Svelto, dove una casalinga “equivoca” il consiglio dell’amica di cercarsi “qualcuno che ci sappia fare” a risolvere certi problemi: ma lei, naturalmente, parlava di Svelto, concentrato ed economico. Canzoncina finale: “come te, non c’e nessuno!”.",1984,1980_1984,54.0,Spot 80,True,True
93bf4f2f61ba48bb924b4c08062af561_030,Burgo Scott Scottex Carta Igienica Sogg. Ciclisti,16,"Dopo quello con l’operaio e la sua scala (che trovate qui: http://www.spot80.it/scott-carta-igienica-scottex-1984 ), ecco un altro spot della carta igienica Scottex con il luminare (ma di che, poi? Boh…) che mostra agli astanti quant’è lungo un rotolo grazie a dei palloncini che raggiungono il 10° piano di un palazzo (dieci piani di morbidezza, of course!). Stavolta, “vittima” dell’esperimento, è un ciclista un po’ distratto!",1984,1980_1984,31.0,Spot 80,True,True
c453c5b4563d431db27e76c49e8fe78d_030,Star Orzo Bimbo,30,"Spot per metà animato in cui la nonna racconta al nipotino la storia di Bim, Bum e Bam alle prese con Gramigna, la strega maligna. Ricordatissima la canzoncina che accompagna tutto lo spot: “Bim! Bum! Bam! Orzo Bimbo che bontà!”.",1984,1980_1984,31.0,Spot 80,True,True
8930413c27f24cc5a2d51a37e0cf32a7_045,Baby Records Ricchi E Poveri Voulez-Vous Danser Album,9,"Un pezzo entrato nella storia della musica italiana. Non che si parli di grande musica, ma sicuramente nell’ambito del nazional-popolare è un gran pezzo. A fine anni ’90 e negli anni 2000 riecheggiò la versione riadattata per la pubblicità del Rio Mare Patè…",1984,1980_1984,46.0,Spot 80,True,True
